created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
Sun Oct 01 02:08:00 +0000 2017,116343,914310901855129601,,False,31731,Twitter for iPhone,"19,000 RESPECTING our National Anthem! #StandForOurAnthem🇺🇸 https://t.co/czutyGaMQV"
Sat Sep 30 23:24:18 +0000 2017,47140,914269704440737792,,False,7441,Twitter for iPhone,"In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!"
Sat Sep 30 23:16:31 +0000 2017,1416,914267744345972737,,False,294,Twitter for iPhone,"In analyzing the Alabama Primary race, Fake News always fails to mention that the candidate I endorsed went up MANY points after Election!"
Sat Sep 30 22:46:47 +0000 2017,93394,914260261304860672,,False,32181,Media Studio,"Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they are ALL doing a GREAT JOB! https://t.co/1ltW2t3rwy"
Sat Sep 30 22:26:55 +0000 2017,124557,914255264282480640,,False,27313,Twitter for iPhone,"Very important that NFL players STAND tomorrow, and always, for the playing of our National Anthem. Respect our Flag and our Country!"
Sat Sep 30 22:15:02 +0000 2017,66915,914252271982178306,,False,13067,Twitter for iPhone,I will be in PR on Tues. to further ensure we continue doing everything possible to assist &amp; support the people in their time of great need.
Sat Sep 30 20:37:10 +0000 2017,77057,914227642131509248,,False,17587,Twitter for iPhone,Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!
Sat Sep 30 19:57:29 +0000 2017,67512,914217658517737472,,False,13930,Twitter for iPhone,We must all be united in offering assistance to everyone suffering in Puerto Rico and elsewhere in the wake of this terrible disaster.
Sat Sep 30 19:56:46 +0000 2017,35928,914217477495717889,25073877,False,7855,Twitter for iPhone,"@ricardorossello ......#FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! 
#PRStrong🇵🇷"
Sat Sep 30 19:55:20 +0000 2017,46164,914217117695795201,,False,9861,Twitter for iPhone,"My Administration, Governor @RicardoRossello, and many others are working together to help the people of Puerto Rico in every way..."
Sat Sep 30 19:53:51 +0000 2017,63449,914216744385904640,,False,16067,Twitter for iPhone,"To the people of Puerto Rico:
Do not believe the #FakeNews!
#PRStrong🇵🇷"
Sat Sep 30 19:43:54 +0000 2017,62251,914214237584674816,,False,12916,Twitter for iPhone,Congresswoman Jennifer Gonzalez-Colon of Puerto Rico has been wonderful to deal with and a great representative of the people. Thank you!
Sat Sep 30 19:30:17 +0000 2017,60555,914210813237489666,,False,13429,Twitter for iPhone,Just spoke to Governor Kenneth Mapp of the U.S. Virgin Islands who stated that #FEMA and Military are doing a GREAT job! Thank you Governor!
Sat Sep 30 19:19:36 +0000 2017,66359,914208123564494850,,False,14056,Twitter for iPhone,"The Governor of Puerto Rico, Ricardo Rossello, is a great guy and leader who is really working hard. Thank you Ricky!"
Sat Sep 30 18:04:59 +0000 2017,76847,914189344533024768,,False,16910,Twitter for iPhone,"Despite the Fake News Media in conjunction with the Dems, an amazing job is being done in Puerto Rico. Great people!"
Sat Sep 30 12:07:09 +0000 2017,91112,914099295963553792,,False,24633,Twitter for iPhone,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!
Sat Sep 30 11:55:46 +0000 2017,68989,914096428879933440,,False,13824,Twitter for iPhone,I will be going to Puerto Rico on Tuesday with Melania. Will hopefully be able to stop at the U.S. Virgin Islands (people working hard).
Sat Sep 30 11:48:36 +0000 2017,80326,914094625488502784,,False,20901,Twitter for iPhone,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!"
Sat Sep 30 11:41:09 +0000 2017,0,914092750924128262,,True,10892,Twitter for iPhone,"RT @FLOTUS: Thank you to all who participated in today's discussion on opioid abuse. By talking about it, we can start to make a real diffe…"
Sat Sep 30 11:40:42 +0000 2017,0,914092638403485696,,True,7095,Twitter for iPhone,RT @DeptofDefense: VIDEO: Elements of the #DoD and @FEMA are providing humanitarian relief for #PuertoRico 🇵🇷  and #USVI 🇻🇮 . https://t.co/…
Sat Sep 30 11:39:45 +0000 2017,0,914092399378526209,,True,7423,Twitter for iPhone,"RT @usairforce: ⚡️ “#AirForce relief efforts in #PuertoRico &amp; #VirginIslands”

https://t.co/gonmsZusSe"
Sat Sep 30 11:35:00 +0000 2017,0,914091203855048704,,True,8730,Twitter for iPhone,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…"
Sat Sep 30 11:33:59 +0000 2017,62065,914090947180470272,,False,13685,Twitter for iPhone,"The military and first responders, despite no electric, roads, phones etc., have done an amazing job. Puerto Rico was totally destroyed."
Sat Sep 30 11:29:47 +0000 2017,68824,914089888596754434,,False,15627,Twitter for iPhone,"...want everything to be done for them when it should be a community effort. 10,000 Federal workers now on Island doing a fantastic job."
Sat Sep 30 11:26:16 +0000 2017,56243,914089003745468417,,False,15502,Twitter for iPhone,"...Such poor leadership ability by the Mayor of San Juan, and others in Puerto Rico, who are not able to get their workers to help. They...."
Sat Sep 30 11:19:14 +0000 2017,69941,914087234869047296,,False,21828,Twitter for iPhone,"The Mayor of San Juan, who was very complimentary only a few days ago, has now been told by the Democrats that you must be nasty to Trump."
Sat Sep 30 01:33:27 +0000 2017,0,913939816236093440,,True,7600,Twitter for iPhone,"RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…"
Sat Sep 30 01:32:52 +0000 2017,0,913939669800202240,,True,8024,Twitter for iPhone,"RT @Scavino45: Under POTUS' @realDonaldTrump 
☑️S&amp;P 500 38th📈Record High 
☑️NASDAQ 44th📈Record High
☑️#MakeAmericaGreatAgain🇺🇸 https://t.co…"
Sat Sep 30 01:30:27 +0000 2017,0,913939062276358149,,True,4965,Twitter for iPhone,"RT @Scavino45: ""Manufacturer Optimism Hits Record High After #TaxReform Plan Revealed"" https://t.co/RbVmEe4sqq"
Sat Sep 30 01:30:08 +0000 2017,0,913938985449328641,,True,5593,Twitter for iPhone,"RT @Scavino45: POTUS' @realDonaldTrump on Hurricane Response Efforts in #PuertoRico on Instagram, part of 9/29/17 Weekly Address.
🎥https://…"
Sat Sep 30 01:29:20 +0000 2017,0,913938781434204160,,True,6000,Twitter for iPhone,RT @EricTrump: Congratulations @SeanHannity! Looking forward to being on the show tonight at 9pmET  Hannity beats Maddow - POLITICO https:/…
Sat Sep 30 01:28:35 +0000 2017,0,913938593370042368,,True,2957,Twitter for iPhone,RT @FoxNews: TUNE IN: @EricTrump joins @seanhannity TONIGHT at 9p ET on @FoxNews Channel! #Hannityat9 https://t.co/foDzkcAKJe
Sat Sep 30 01:24:10 +0000 2017,0,913937483515269120,,True,5516,Twitter for iPhone,RT @LouDobbs: #AmericaFirst- @KellyannePolls: The Middle Class &amp; businesses will benefit from @POTUS' historic tax revolution. #Dobbs #MAGA…
Fri Sep 29 23:03:31 +0000 2017,4459,913902084461916161,184826835,False,1524,Twitter for iPhone,"@IMPDnews @POTUS THANK YOU to the amazing Indianapolis Metropolitan Police Department and all law enforcement officers, for all you do 24/7/365! #LESM https://t.co/XFqxbMBEbP"
Fri Sep 29 22:23:31 +0000 2017,28982,913892019847778305,,False,6411,Media Studio,"Join me for my #WeeklyAddress🇺🇸
https://t.co/QeeKnFuHue https://t.co/NnM2jOkEs0"
Fri Sep 29 22:10:07 +0000 2017,53021,913888647631577088,,False,12029,Twitter for iPhone,"My thoughts are with all those observing Yom Kippur, the holiest day of the Jewish year. https://t.co/0LuZCZl29D"
Fri Sep 29 20:02:02 +0000 2017,31256,913856413541138432,,False,6469,Twitter for iPhone,Thank you @ShopFloorNAM. An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. #TaxReform https://t.co/4sgMWGotOF
Fri Sep 29 17:45:07 +0000 2017,50093,913821956625059840,,False,10362,Media Studio,This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future. https://t.co/9s1ggeIJJ5
Fri Sep 29 13:39:53 +0000 2017,59517,913760243770896389,,False,11340,Twitter for iPhone,RECORD HIGH FOR S &amp; P 500!
Fri Sep 29 13:30:27 +0000 2017,72303,913757869627133953,,False,14113,Twitter for iPhone,"Thank you to FEMA, our great Military &amp; all First Responders who are working so hard,against terrible odds,in Puerto Rico. See you Tuesday!"
Fri Sep 29 11:18:55 +0000 2017,57452,913724766208610304,,False,11335,Twitter for iPhone,...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!
Fri Sep 29 11:14:57 +0000 2017,67066,913723771336392704,,False,15806,Twitter for iPhone,"Puerto Rico Governor Ricardo Rossello just stated: ""The Administration and the President, every time we've spoken, they've delivered......"
Fri Sep 29 02:22:36 +0000 2017,91189,913589799411490817,,False,22102,Twitter for iPhone,GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!
Fri Sep 29 01:07:04 +0000 2017,0,913570791698173952,,True,14440,Twitter for iPhone,"RT @GOPChairwoman: The Trump Inaugural Committee is donating $3 million in surplus funds to victims of the latest hurricanes. 
https://t.co…"
Fri Sep 29 00:03:09 +0000 2017,65044,913554705816711168,,False,13560,Twitter for iPhone,"Puerto Rico is devastated. Phone system, electric grid many roads, gone. FEMA and First Responders are amazing. Governor said ""great job!"""
Thu Sep 28 23:49:35 +0000 2017,0,913551290717831170,,True,9920,Twitter for iPhone,RT @billoreilly: Hannity crushing MSNBC at 9. Good for him! Check the No Spin News on https://t.co/rryWmyXe7C. Killing England a huge bests…
Thu Sep 28 23:47:51 +0000 2017,0,913550853239443457,,True,9711,Twitter for iPhone,RT @IvankaTrump: Thank you to the amazing men and women working tirelessly to bring relief to those in need. #PuertoRico #HurricaneMaria ht…
Thu Sep 28 23:45:24 +0000 2017,73750,913550237377138688,,False,14258,Twitter for iPhone,...really hard to help but many have lost their homes. Military is now on site and I will be there Tuesday. Wish press would treat fairly!
Thu Sep 28 23:41:58 +0000 2017,54607,913549374227181568,,False,11022,Twitter for iPhone,FEMA &amp; First Responders are doing a GREAT job in Puerto Rico. Massive food &amp; water delivered. Docks &amp; electric grid dead. Locals trying....
Thu Sep 28 19:39:13 +0000 2017,66143,913488283321159680,,False,14362,Media Studio,"Welcome back @SteveScalise!
#TeamScalise https://t.co/CoRed8rfL2"
Thu Sep 28 14:01:16 +0000 2017,86272,913403237033742336,,False,17959,Twitter for iPhone,The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.
Thu Sep 28 11:55:48 +0000 2017,78830,913371663789625344,,False,17703,Twitter for iPhone,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.
Thu Sep 28 01:55:05 +0000 2017,75786,913220484640182272,,False,17748,Twitter for iPhone,"It is time to take care of OUR people, to rebuild OUR NATION, and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA🇺🇸 https://t.co/LsZvHg3got"
Wed Sep 27 23:42:57 +0000 2017,61451,913187235452690432,,False,14927,Media Studio,"This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed &amp; grow TOGETHER – as one team, one people, &amp; one American family. #TaxReform https://t.co/rtLWANJjIQ"
Wed Sep 27 19:07:02 +0000 2017,58803,913117797231857664,,False,10865,Twitter for iPhone,"Just arrived in Indianapolis, Indiana to make an announcement on #TaxReform! Together, we are going to MAKE AMERICA GREAT AGAIN! https://t.co/Dy9UwhkWHL"
Wed Sep 27 13:41:25 +0000 2017,96049,913035855509491712,,False,18837,Twitter for iPhone,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring
Wed Sep 27 13:36:24 +0000 2017,66773,913034591879024640,,False,16482,Twitter for iPhone,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?"
Wed Sep 27 11:36:21 +0000 2017,64338,913004378486984704,,False,13283,Twitter for iPhone,"We will have the votes for Healthcare but not for the reconciliation deadline of Friday, after which we need 60. Get rid of Filibuster Rule!"
Wed Sep 27 11:32:13 +0000 2017,54410,913003340451188737,,False,10093,Twitter for iPhone,"With one Yes vote in hospital &amp; very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday!"
Wed Sep 27 11:09:02 +0000 2017,92200,912997506900021248,,False,17292,Twitter for iPhone,Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!
Wed Sep 27 10:56:53 +0000 2017,62258,912994446219898880,,False,13116,Twitter for iPhone,Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!
Wed Sep 27 02:17:15 +0000 2017,88267,912863676792786946,,False,17659,Twitter for iPhone,"Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Dec!"
Wed Sep 27 02:03:58 +0000 2017,12517,912860336100904960,,False,3296,Twitter for iPhone,"Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Nov!"
Wed Sep 27 01:15:55 +0000 2017,146298,912848241535971331,,False,43791,Twitter for iPhone,"Even Usain Bolt from Jamaica, one of the greatest runners and athletes of all time, showed RESPECT for our National Anthem! 🇺🇸🇯🇲 https://t.co/zkenuAP9RS"
Wed Sep 27 00:30:55 +0000 2017,54780,912836917296877569,,False,8725,Twitter for iPhone,"70 years ago today, the National Security Council met for the first time. Great history of advising Presidents-then &amp; now! Thanks NSC Staff!"
Tue Sep 26 23:46:12 +0000 2017,34145,912825663694016522,,False,6359,Twitter for iPhone,Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA🇺🇸 https://t.co/s7KhlSMEqY
Tue Sep 26 22:43:24 +0000 2017,39563,912809860965613568,,False,8536,Media Studio,It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. https://t.co/43U4T34JgF
